;DateTime;Speed;FuelRate;gps_Lat;gps_Long;Duration;DeltaDistance;Acc;DayOfWeek;Seg;Acc2;cumulative_time
1;2017-09-18 13:45:01;25.05654;1;45.45241869;-73.69722566;1.0;6.96015;-0.013888888888889086;0;0.0;0.0001929012345679067;1.0
2;2017-09-18 13:45:02;25.03654;1;45.45217703;-73.69723038;1.0;6.954594444444444;-0.005555555555555437;0;0.0;3.086419753086288e-05;2.0
3;2017-09-18 13:45:03;25.01654;1;45.45191146;-73.69724432;1.0;6.9490388888888885;-0.005555555555555437;0;0.0;3.086419753086288e-05;3.0
4;2017-09-18 13:45:04;24.99944296;1;45.45166542;-73.69725548;1.0;6.944289711111111;-0.0047491777777776256;0;0.0;2.2554689564936826e-05;4.0
5;2017-09-18 13:45:05;24.86626871;1;45.45143161;-73.69725834;1.0;6.907296863888889;-0.036992847222222146;0;0.0;0.0013684707456066687;5.0
6;2017-09-18 13:45:06;23.96173423;1;45.45120799;-73.69725569;1.0;6.656037286111111;-0.25125957777777747;0;0.0;0.063131375425067;6.0
7;2017-09-18 13:45:07;23.21413197;1;45.45099253;-73.69725031;1.0;6.448369991666667;-0.20766729444444465;0;0.0;0.043125705181875675;7.0
8;2017-09-18 13:45:08;22.99378211;1;45.45078379;-73.69724529;1.0;6.387161697222222;-0.06120829444444414;0;0.0;0.003746455308797771;8.0
9;2017-09-18 13:45:09;22.171632;1;45.45058063;-73.69724025;1.0;6.158786666666666;-0.22837503055555627;0;0.0;0.052155154581251265;9.0
10;2017-09-18 13:45:10;21.94656793;1;45.45038127;-73.69723498;1.0;6.096268869444445;-0.06251779722222177;0;0.0;0.00390847496951884;10.0
11;2017-09-18 13:45:11;21.91815171;1;45.45018394;-73.6972293;1.0;6.088375474999999;-0.007893394444444566;0;0.0;6.230567585558834e-05;11.0
12;2017-09-18 13:45:12;21.90815171;1;45.44998686;-73.69722403;1.0;6.085597697222221;-0.002777777777778212;0;0.0;7.716049382718462e-06;12.0
13;2017-09-18 13:45:13;21.89815171;1;45.44979295;-73.69721777;1.0;6.082819919444445;-0.002777777777777225;0;0.0;7.716049382712978e-06;13.0
14;2017-09-18 13:45:14;21.88173442;1;45.44960436;-73.69720848;1.0;6.078259561111111;-0.004560358333333249;0;0.0;2.0796868128402006e-05;14.0
15;2017-09-18 13:45:15;21.87427545;1;45.44942323;-73.69719415;1.0;6.076187624999999;-0.0020719361111116224;0;0.0;4.292919248528353e-06;15.0
331;2017-09-18 13:34:28;10.73846135;1;45.57828315;-73.61811843;1.0;2.9829059305555554;-0.07903597222222213;0;24.0;0.006246684905111867;16.0
332;2017-09-18 13:34:29;10.46670888;1;45.57823193;-73.61800146;1.0;2.9074191333333332;-0.07548679722222199;0;24.0;0.0056982565548688606;17.0
333;2017-09-18 13:34:30;10.2095719;1;45.57818204;-73.61788742;1.0;2.8359921944444446;-0.07142693888888897;0;24.0;0.005101807599037079;18.0
334;2017-09-18 13:34:31;9.964622757;1;45.5781334;-73.61777616;1.0;2.7679507658333335;-0.06804142861111097;0;24.0;0.00462963600744091;19.0
335;2017-09-18 13:34:32;9.734360328;1;45.57808596;-73.61766754;1.0;2.7039889799999997;-0.06396178583333374;0;24.0;0.004091110046989253;20.0
336;2017-09-18 13:34:33;9.516730209;1;45.57803965;-73.6175614;1.0;2.6435361691666666;-0.060452810833333044;0;24.0;0.003654542337650749;21.0
337;2017-09-18 13:34:34;9.313858235;1;45.57799439;-73.61745762;1.0;2.5871828430555555;-0.056353326111111296;0;24.0;0.0031756973637852583;22.0
338;2017-09-18 13:34:35;9.123102404;1;45.57795012;-73.61735603;1.0;2.5341951122222226;-0.052987730833333004;0;24.0;0.002807699618865749;23.0
339;2017-09-18 13:34:36;8.94571057;1;45.57790678;-73.6172565;1.0;2.4849196027777776;-0.04927550944444488;0;24.0;0.0024280758310095763;24.0
340;2017-09-18 13:34:37;8.783665304;1;45.5778643;-73.61715889;1.0;2.439907028888889;-0.04501257388888883;0;24.0;0.0020261318081026764;25.0
341;2017-09-18 13:34:38;8.633661143;1;45.57782261;-73.61706303;1.0;2.398239206388889;-0.04166782250000001;0;24.0;0.0017362074318915067;26.0
342;2017-09-18 13:34:39;8.496507785;1;45.57778164;-73.6169688;1.0;2.3601410513888887;-0.03809815499999974;0;24.0;0.001451469414404005;27.0
343;2017-09-18 13:34:40;8.375212721;1;45.57774134;-73.61687605;1.0;2.3264479780555556;-0.0336930733333333;0;24.0;0.0011352231906453757;28.0
344;2017-09-18 13:34:41;8.26544617;1;45.57770162;-73.61678462;1.0;2.2959572694444446;-0.030490708611111077;0;24.0;0.0009296833116076832;29.0
345;2017-09-18 13:34:42;8.170289651;1;45.57766243;-73.61669438;1.0;2.2695249030555553;-0.026432366388889288;0;24.0;0.0006986699929164841;30.0
346;2017-09-18 13:34:43;8.087323049;1;45.57762369;-73.61660518;1.0;2.246478624722222;-0.02304627833333307;0;24.0;0.0005311309450174573;31.0
347;2017-09-18 13:34:44;8.019627747;1;45.57758535;-73.61651688;1.0;2.2276743741666665;-0.018804250555555728;0;24.0;0.0003535998389561179;32.0
348;2017-09-18 13:34:45;7.964047279;1;45.57754733;-73.61642932;1.0;2.2122353552777776;-0.015439018888888779;0;24.0;0.0002383633042514645;33.0
349;2017-09-18 13:34:46;7.922490675;1;45.57750957;-73.61634237;1.0;2.2006918541666667;-0.011543501111111156;0;24.0;0.0001332524179022245;34.0
350;2017-09-18 13:34:47;7.894958124;1;45.577472;-73.61625588;1.0;2.193043923333333;-0.007647930833333138;0;24.0;5.84908460314477e-05;35.0
351;2017-09-18 13:34:48;7.880202051;1;45.57743455;-73.6161697;1.0;2.188945014166667;-0.0040989091666666765;0;24.0;1.680105635658411e-05;36.0
352;2017-09-18 13:34:49;7.87888355;1;45.57739716;-73.61608369;1.0;2.1885787638888887;-0.0003662502777778008;0;24.0;1.3413926597231626e-07;37.0
353;2017-09-18 13:34:50;7.891441532;1;45.57735977;-73.6159977;1.0;2.192067092222222;0.003488328333333247;0;24.0;1.2168434561135509e-05;38.0
354;2017-09-18 13:34:51;7.917511653;1;45.57732229;-73.6159116;1.0;2.1993087925;0.007241700277777793;0;24.0;5.244222291316697e-05;39.0
355;2017-09-18 13:34:52;7.95760702;1;45.57728467;-73.61582523;1.0;2.2104463944444444;0.011137601944444488;0;24.0;0.00012404617707289364;40.0
356;2017-09-18 13:34:53;8.009818887;1;45.57724684;-73.61573844;1.0;2.2249496908333333;0.01450329638888877;0;24.0;0.00021034560614395406;41.0
357;2017-09-18 13:34:54;8.076645387;1;45.57720874;-73.6156511;1.0;2.2435126074999996;0.018562916666666516;0;24.0;0.0003445818751736055;42.0
358;2017-09-18 13:34:55;8.156910329;1;45.57717029;-73.61556306;1.0;2.265808424722222;0.022295817222222562;0;24.0;0.0004971034656067562;43.0
359;2017-09-18 13:34:56;8.250542524;1;45.57713143;-73.61547417;1.0;2.2918173677777776;0.026008943055555456;0;24.0;0.0006764651188671263;44.0
360;2017-09-18 13:34:57;8.35761287;1;45.57709209;-73.61538429;1.0;2.321559130555556;0.029741762777777896;0;24.0;0.0008845724531296147;45.0
361;2017-09-18 13:34:58;8.478051486;1;45.57705221;-73.61529327;1.0;2.3550143016666665;0.03345517111111097;0;24.0;0.0011192484740737143;46.0
362;2017-09-18 13:34:59;8.61251887;1;45.57701172;-73.61520097;1.0;2.392366352777778;0.03735205111111127;0;24.0;0.0013951757222070687;47.0
363;2017-09-18 13:35:00;8.759764991;1;45.57697055;-73.61510724;1.0;2.433268053055556;0.04090170027777784;0;24.0;0.001672949085613172;48.0
364;2017-09-18 13:35:01;8.921040387;1;45.57692864;-73.61501194;1.0;2.4780667741666664;0.044798721111110794;0;24.0;0.002006925413191084;49.0
365;2017-09-18 13:35:02;9.095687032;1;45.57688592;-73.61491492;1.0;2.526579731111111;0.048512956944444734;0;24.0;0.0023535069914935487;50.0
366;2017-09-18 13:35:03;9.283771245;1;45.57684232;-73.61481604;1.0;2.5788253458333332;0.05224561472222216;0;24.0;0.002729604257702877;51.0
367;2017-09-18 13:35:04;9.486479385;1;45.57679778;-73.61471515;1.0;2.6351331625000003;0.05630781666666677;0;24.0;0.0031705702177669557;52.0
368;2017-09-18 13:35:05;9.700714951;1;45.57675222;-73.6146121;1.0;2.6946430419444445;0.05950987944444424;0;24.0;0.003541425751492287;53.0
369;2017-09-18 13:35:06;9.930233871;1;45.57670559;-73.61450676;1.0;2.7583982975;0.06375525555555564;0;24.0;0.004064732610954208;54.0
370;2017-09-18 13:35:07;10.17187463;1;45.57665781;-73.61439897;1.0;2.825520730555555;0.06712243305555532;0;24.0;0.004505421019297505;55.0
371;2017-09-18 13:35:08;10.42820459;1;45.57660882;-73.6142886;1.0;2.896723497222222;0.07120276666666678;0;24.0;0.005069833980987794;56.0
