;DateTime;Speed;FuelRate;gps_Lat;gps_Long;Duration;DeltaDistance;Acc;DayOfWeek;Seg;Acc2
400;2018-11-10 04:02:29;37.453125;5.699999809;45.54439163;-73.64994049;1.0;10.403645833333334;-0.1475694444444444;5;1.0;0.0217767409336419
401;2018-11-10 04:02:30;36.796875;8.399999618999999;45.54434204;-73.64984131;1.0;10.221354166666666;-0.1822916666666666;5;1.0;0.0332302517361111
402;2018-11-10 04:02:31;36.5625;6.349999905;45.54427719;-73.64977264;1.0;10.15625;-0.0651041666666666;5;1.0;0.0042385525173611
403;2018-11-10 04:02:32;36.21875;12.75;45.54424667;-73.64962006;1.0;10.06076388888889;-0.0954861111111111;5;1.0;0.0091175974151234
404;2018-11-10 04:02:33;36.53125;24.20000076;45.54423904;-73.6494751;1.0;10.147569444444445;0.0868055555555555;5;1.0;0.0075352044753086
405;2018-11-10 04:02:34;37.296875;22.0;45.54418945;-73.64933777;1.0;10.360243055555555;0.2126736111111111;5;1.0;0.0452300648630401
406;2018-11-10 04:02:35;37.6875;24.20000076;45.5441246;-73.64923096;1.0;10.46875;0.1085069444444444;5;1.0;0.0117737569926697
407;2018-11-10 04:02:36;38.3125;22.79999924;45.54405594;-73.64910889;1.0;10.64236111111111;0.1736111111111111;5;1.0;0.0301408179012345
408;2018-11-10 04:02:37;38.0625;5.3000001910000005;45.54399109;-73.64900208;1.0;10.572916666666666;-0.0694444444444444;5;1.0;0.0048225308641975
409;2018-11-10 04:02:38;37.0;0.0;45.5439949;-73.64886475;1.0;10.277777777777777;-0.2951388888888889;5;1.0;0.0871069637345679
410;2018-11-10 04:02:39;34.671875;0.0;45.54399109;-73.64871979;1.0;9.63107638888889;-0.6467013888888888;5;1.0;0.4182226863908178
411;2018-11-10 04:02:40;28.125;0.0;45.54395676;-73.64859009;1.0;7.8125;-1.8185763888888888;5;1.0;3.307220082224151
412;2018-11-10 04:02:41;21.78125;0.0;45.54391098;-73.64850616;1.0;6.050347222222222;-1.7621527777777777;5;1.0;3.105182412229938
413;2018-11-10 04:02:42;16.265625;0.0;45.5438652;-73.6484375;1.0;4.518229166666667;-1.5321180555555556;5;1.0;2.3473857361593367
414;2018-11-10 04:02:43;12.25;0.0;45.5437851;-73.64839935;1.0;3.4027777777777777;-1.1154513888888888;5;1.0;1.244231800974151
415;2018-11-10 04:02:44;10.265625;4.400000095;45.54375839;-73.64835358;1.0;2.8515625;-0.5512152777777778;5;1.0;0.3038382824556327
416;2018-11-10 04:02:45;8.296875;6.949999809;45.54371262;-73.64833069;1.0;2.3046875;-0.546875;5;1.0;0.299072265625
417;2018-11-10 04:02:46;4.390625;6.5;45.54375076;-73.64826965;1.0;1.2196180555555556;-1.0850694444444444;5;1.0;1.1773756992669753
418;2018-11-10 04:02:47;1.015625;9.050000191;45.54375839;-73.64823151;1.0;0.2821180555555555;-0.9375;5;1.0;0.87890625
419;2018-11-10 04:02:48;0.046875;8.699999809;45.54376984;-73.64820862;1.0;0.0130208333333333;-0.2690972222222222;5;1.0;0.072413315007716
420;2018-11-10 04:02:49;0.0;8.600000381000001;45.54376984;-73.64819336;1.0;0.0;-0.0130208333333333;5;1.0;0.0001695421006944
421;2018-11-10 04:02:50;0.28125;11.19999981;45.54377365;-73.64819336;1.0;0.078125;0.078125;5;1.0;0.006103515625
422;2018-11-10 04:02:51;2.328125;10.75;45.54376984;-73.64820099;1.0;0.6467013888888888;0.5685763888888888;5;1.0;0.3232791100019289
423;2018-11-10 04:02:52;4.5625;15.25;45.54376984;-73.64820099;1.0;1.2673611111111112;0.6206597222222222;5;1.0;0.385218490788966
424;2018-11-10 04:02:53;7.28125;21.35000038;45.54376984;-73.64820099;1.0;2.022569444444444;0.7552083333333333;5;1.0;0.570339626736111
425;2018-11-10 04:02:54;10.296875;32.65000153;45.54376984;-73.64820099;1.0;2.860243055555556;0.837673611111111;5;1.0;0.7016970787519289
426;2018-11-10 04:02:55;14.328125;32.09999847;45.54376984;-73.64819336;1.0;3.9800347222222223;1.1197916666666667;5;1.0;1.2539333767361114
427;2018-11-10 04:02:56;18.5;39.34999847;45.54375839;-73.64816284;1.0;5.138888888888888;1.1588541666666667;5;1.0;1.3429429796006946
428;2018-11-10 04:02:57;22.40625;49.40000153;45.54374313;-73.64812469;1.0;6.223958333333333;1.0850694444444444;5;1.0;1.1773756992669753
429;2018-11-10 04:02:58;25.78125;41.95000076;45.54372406;-73.64808655;1.0;7.161458333333333;0.9375;5;1.0;0.87890625
430;2018-11-10 04:02:59;29.109375;50.79999924;45.54370117;-73.64802551;1.0;8.0859375;0.9244791666666666;5;1.0;0.8546617296006944
431;2018-11-10 04:03:00;32.0625;51.79999924;45.54367828;-73.64795685;1.0;8.90625;0.8203125;5;1.0;0.67291259765625
432;2018-11-10 04:03:01;34.109375;39.0;45.54364777;-73.64787292;1.0;9.47482638888889;0.5685763888888888;5;1.0;0.3232791100019289
433;2018-11-10 04:03:02;36.015625;37.59999847;45.54361725;-73.64777374;1.0;10.004340277777777;0.5295138888888888;5;1.0;0.2803849585262345
434;2018-11-10 04:03:03;37.5;32.04999924;45.54358673;-73.64767456;1.0;10.416666666666666;0.4123263888888889;5;1.0;0.1700130509741512
435;2018-11-10 04:03:04;38.828125;33.0;45.54354477;-73.64756012;1.0;10.785590277777777;0.3689236111111111;5;1.0;0.1361046308352623
436;2018-11-10 04:03:05;39.703125;30.85000038;45.54351044;-73.64743805;1.0;11.028645833333334;0.2430555555555555;5;1.0;0.0590760030864197
437;2018-11-10 04:03:06;40.5625;30.5;45.54346848;-73.64731598;1.0;11.26736111111111;0.2387152777777777;5;1.0;0.0569849838445215
11355;2018-11-10 07:50:49;49.109375;16.60000038;45.54309082;-73.69409943;1.0;13.641493055555555;0.625;5;258.0;0.390625
11356;2018-11-10 07:50:50;49.5;17.35000038;45.54319382;-73.69403076;1.0;13.75;0.1085069444444444;5;258.0;0.0117737569926697
11357;2018-11-10 07:50:51;48.421875;23.70000076;45.54328918;-73.69397736;1.0;13.450520833333332;-0.2994791666666667;5;258.0;0.0896877712673611
11358;2018-11-10 07:50:52;47.28125;31.79999924;45.54338837;-73.69391632;1.0;13.133680555555555;-0.3168402777777778;5;258.0;0.1003877616222993
11359;2018-11-10 07:50:53;46.375;31.35000038;45.54350281;-73.69384003;1.0;12.881944444444445;-0.2517361111111111;5;258.0;0.0633710696373456
11360;2018-11-10 07:50:54;45.265625;31.5;45.54362488;-73.69380188;1.0;12.57378472222222;-0.3081597222222222;5;258.0;0.0949624144000771
11361;2018-11-10 07:50:55;44.625;32.04999924;45.54374313;-73.69372559;1.0;12.395833333333332;-0.1779513888888889;5;258.0;0.0316666968074845
11362;2018-11-10 07:50:56;44.140625;37.40000153;45.5438385;-73.69365692;1.0;12.26128472222222;-0.1345486111111111;5;258.0;0.018103328751929
11363;2018-11-10 07:50:57;43.9375;23.14999962;45.54393768;-73.69358826;1.0;12.20486111111111;-0.0564236111111111;5;258.0;0.0031836238908179
